timestamps,TP9,FP1,FP2,TP10,n/a,n/a,Marker0
1507100305.519,825.780,819.200,845.520,852.100,0.000,0.000,0
1507100305.519,773.141,806.040,837.295,824.135,0.000,0.000,0
1507100305.519,825.780,809.330,838.940,830.715,0.000,0.000,0
1507100305.519,878.419,814.265,847.165,873.485,0.000,0.000,0
1507100305.519,878.419,819.200,847.165,860.325,0.000,0.000,0
1507100305.519,773.141,812.620,834.005,812.620,0.000,0.000,0
1507100305.519,773.141,809.330,835.650,812.620,0.000,0.000,0
1507100305.585,878.419,812.620,843.875,830.715,0.000,0.000,0
1507100305.585,931.059,815.910,843.875,855.390,0.000,0.000,0
1507100305.585,825.780,815.910,838.940,840.585,0.000,0.000,0
1507100305.585,825.780,804.395,834.005,824.135,0.000,0.000,0
1507100305.585,878.419,802.750,842.230,835.650,0.000,0.000,0
1507100305.585,931.059,815.910,852.100,866.905,0.000,0.000,0
1507100305.585,878.419,814.265,847.165,865.260,0.000,0.000,0
1507100305.585,773.141,807.685,834.005,809.330,0.000,0.000,0
1507100305.585,773.141,807.685,835.650,814.265,0.000,0.000,0
1507100305.585,878.419,807.685,847.165,857.035,0.000,0.000,0
1507100305.585,878.419,815.910,848.810,876.775,0.000,0.000,0
1507100305.585,773.141,812.620,838.940,842.230,0.000,0.000,0
1507100305.585,773.141,801.105,837.295,830.715,0.000,0.000,0
1507100305.585,825.780,809.330,847.165,835.650,0.000,0.000,0
1507100305.585,878.419,815.910,850.455,876.775,0.000,0.000,0
1507100305.585,825.780,812.620,843.875,855.390,0.000,0.000,0
1507100305.585,761.626,809.330,834.005,817.555,0.000,0.000,0
1507100305.670,866.905,806.040,842.230,829.070,0.000,0.000,0
1507100305.670,972.183,814.265,855.390,845.520,0.000,0.000,0
1507100305.670,972.183,819.200,853.745,861.970,0.000,0.000,0
1507100305.670,866.905,810.975,837.295,822.490,0.000,0.000,0
1507100305.670,866.905,802.750,835.650,809.330,0.000,0.000,0
1507100305.670,919.544,809.330,843.875,835.650,0.000,0.000,0
1507100305.670,972.183,817.555,847.165,865.260,0.000,0.000,0
1507100305.670,866.905,814.265,840.585,825.780,0.000,0.000,0
1507100305.670,866.905,810.975,835.650,815.910,0.000,0.000,0
1507100305.670,919.544,807.685,838.940,822.490,0.000,0.000,0
1507100305.670,972.183,815.910,852.100,857.035,0.000,0.000,0
1507100305.670,972.183,817.555,848.810,868.550,0.000,0.000,0
1507100305.670,866.905,810.975,835.650,810.975,0.000,0.000,0
1507100305.670,866.905,810.975,842.230,830.715,0.000,0.000,0
1507100305.670,919.544,812.620,848.810,847.165,0.000,0.000,0
1507100305.670,919.544,822.490,853.745,870.195,0.000,0.000,0
1507100305.735,814.265,817.555,842.230,850.455,0.000,0.000,0
1507100305.735,814.265,807.685,837.295,810.975,0.000,0.000,0
1507100305.735,866.905,812.620,845.520,830.715,0.000,0.000,0
1507100305.735,919.544,812.620,848.810,861.970,0.000,0.000,0
1507100305.735,866.905,819.200,843.875,845.520,0.000,0.000,0
1507100305.735,814.265,812.620,840.585,824.135,0.000,0.000,0
1507100305.735,814.265,807.685,842.230,834.005,0.000,0.000,0
1507100305.735,866.905,810.975,850.455,850.455,0.000,0.000,0
1507100305.735,866.905,817.555,850.455,866.905,0.000,0.000,0
1507100305.735,761.626,812.620,837.295,834.005,0.000,0.000,0
1507100305.735,761.626,807.685,834.005,819.200,0.000,0.000,0
1507100305.735,814.265,810.975,847.165,848.810,0.000,0.000,0
1507100305.735,866.905,815.910,855.390,871.840,0.000,0.000,0
1507100305.735,814.265,820.845,845.520,832.360,0.000,0.000,0
1507100305.735,761.626,814.265,838.940,817.555,0.000,0.000,0
1507100305.735,814.265,809.330,845.520,832.360,0.000,0.000,0
1507100305.820,919.544,809.330,852.100,857.035,0.000,0.000,0
1507100305.820,919.544,819.200,852.100,858.680,0.000,0.000,0
1507100305.820,814.265,812.620,838.940,824.135,0.000,0.000,0
1507100305.820,814.265,810.975,837.295,812.620,0.000,0.000,0
1507100305.820,919.544,815.910,852.100,858.680,0.000,0.000,0
1507100305.820,919.544,815.910,853.745,865.260,0.000,0.000,0
1507100305.820,814.265,817.555,842.230,835.650,0.000,0.000,0
1507100305.820,814.265,810.975,835.650,815.910,0.000,0.000,0
1507100305.820,866.905,812.620,842.230,824.135,0.000,0.000,0
1507100305.820,919.544,819.200,852.100,871.840,0.000,0.000,0
1507100305.820,866.905,819.200,850.455,857.035,0.000,0.000,0
1507100305.820,814.265,809.330,838.940,822.490,0.000,0.000,0
1507100305.820,814.265,807.685,838.940,820.845,0.000,0.000,0
1507100305.820,866.905,806.040,848.810,857.035,0.000,0.000,0
1507100305.820,866.905,815.910,847.165,863.615,0.000,0.000,0
1507100305.820,761.626,812.620,838.940,829.070,0.000,0.000,0
1507100305.884,814.265,804.395,834.005,819.200,0.000,0.000,0
1507100305.884,919.544,810.975,840.585,830.715,0.000,0.000,0
1507100305.884,972.183,815.910,850.455,857.035,0.000,0.000,0
1507100305.884,919.544,819.200,848.810,842.230,0.000,0.000,0
1507100305.884,866.905,812.620,838.940,809.330,0.000,0.000,0
1507100305.884,919.544,809.330,842.230,817.555,0.000,0.000,0
1507100305.884,972.183,814.265,848.810,858.680,0.000,0.000,0
1507100305.884,972.183,815.910,847.165,865.260,0.000,0.000,0
1507100305.884,866.905,806.040,838.940,797.815,0.000,0.000,0
1507100305.884,866.905,807.685,838.940,797.815,0.000,0.000,0
1507100305.884,919.544,815.910,853.745,840.585,0.000,0.000,0
1507100305.884,972.183,817.555,861.970,870.195,0.000,0.000,0
1507100305.884,866.905,817.555,850.455,852.100,0.000,0.000,0
1507100305.884,814.265,807.685,837.295,814.265,0.000,0.000,0
1507100305.884,866.905,809.330,843.875,817.555,0.000,0.000,0
1507100305.884,919.544,819.200,853.745,863.615,0.000,0.000,0
1507100305.951,919.544,819.200,852.100,871.840,0.000,0.000,0
1507100305.951,866.905,812.620,840.585,837.295,0.000,0.000,0
1507100305.951,866.905,806.040,843.875,834.005,0.000,0.000,0
1507100305.951,919.544,815.910,850.455,840.585,0.000,0.000,0
1507100305.951,919.544,819.200,853.745,861.970,0.000,0.000,0
1507100305.951,814.265,810.975,842.230,832.360,0.000,0.000,0
1507100305.951,814.265,809.330,835.650,802.750,0.000,0.000,0
1507100305.951,866.905,809.330,848.810,837.295,0.000,0.000,0
1507100305.951,919.544,812.620,857.035,863.615,0.000,0.000,0
1507100305.951,866.905,819.200,852.100,845.520,0.000,0.000,0
1507100305.951,814.265,812.620,842.230,834.005,0.000,0.000,0
1507100305.951,814.265,806.040,843.875,829.070,0.000,0.000,0
1507100305.951,866.905,812.620,853.745,860.325,0.000,0.000,0
1507100305.951,866.905,817.555,852.100,865.260,0.000,0.000,0
1507100305.951,761.626,812.620,840.585,835.650,0.000,0.000,0
1507100305.951,761.626,804.395,838.940,815.910,0.000,0.000,0
1507100306.038,866.905,807.685,845.520,834.005,0.000,0.000,0
1507100306.038,972.183,817.555,853.745,852.100,0.000,0.000,0
1507100306.038,919.544,820.845,847.165,853.745,0.000,0.000,0
1507100306.038,866.905,814.265,834.005,820.845,0.000,0.000,0
1507100306.038,919.544,807.685,840.585,845.520,0.000,0.000,0
1507100306.038,972.183,810.975,845.520,850.455,0.000,0.000,0
1507100306.038,972.183,819.200,850.455,853.745,0.000,0.000,0
1507100306.038,866.905,810.975,842.230,829.070,0.000,0.000,0
1507100306.038,866.905,806.040,842.230,815.910,0.000,0.000,0
1507100306.038,919.544,812.620,848.810,855.390,0.000,0.000,0
1507100306.038,919.544,817.555,845.520,853.745,0.000,0.000,0
1507100306.038,814.265,820.845,835.650,832.360,0.000,0.000,0
1507100306.038,814.265,806.040,832.360,810.975,0.000,0.000,0
1507100306.038,866.905,809.330,843.875,834.005,0.000,0.000,0
1507100306.038,919.544,815.910,855.390,857.035,0.000,0.000,0
1507100306.038,866.905,820.845,852.100,843.875,0.000,0.000,0
1507100306.100,866.905,815.910,837.295,820.845,0.000,0.000,0
1507100306.100,866.905,812.620,838.940,822.490,0.000,0.000,0
1507100306.100,919.544,819.200,850.455,850.455,0.000,0.000,0
1507100306.100,919.544,824.135,855.390,863.615,0.000,0.000,0
1507100306.100,814.265,819.200,847.165,830.715,0.000,0.000,0
1507100306.100,814.265,810.975,842.230,807.685,0.000,0.000,0
1507100306.100,866.905,815.910,853.745,855.390,0.000,0.000,0
1507100306.100,919.544,817.555,858.680,880.064,0.000,0.000,0
1507100306.100,866.905,820.845,848.810,843.875,0.000,0.000,0
1507100306.100,814.265,814.265,838.940,819.200,0.000,0.000,0
1507100306.100,866.905,817.555,843.875,832.360,0.000,0.000,0
1507100306.100,919.544,825.780,857.035,858.680,0.000,0.000,0
1507100306.100,919.544,825.780,857.035,865.260,0.000,0.000,0
1507100306.100,814.265,815.910,845.520,825.780,0.000,0.000,0
1507100306.100,814.265,812.620,843.875,832.360,0.000,0.000,0
1507100306.100,866.905,810.975,847.165,850.455,0.000,0.000,0
1507100306.184,972.183,815.910,852.100,868.550,0.000,0.000,0
1507100306.184,919.544,819.200,843.875,837.295,0.000,0.000,0
1507100306.184,866.905,812.620,838.940,806.040,0.000,0.000,0
1507100306.184,919.544,815.910,845.520,835.650,0.000,0.000,0
1507100306.184,972.183,817.555,852.100,857.035,0.000,0.000,0
1507100306.184,919.544,822.490,845.520,860.325,0.000,0.000,0
1507100306.184,814.265,810.975,830.715,810.975,0.000,0.000,0
1507100306.184,814.265,809.330,835.650,827.425,0.000,0.000,0
1507100306.184,866.905,815.910,848.810,852.100,0.000,0.000,0
1507100306.184,866.905,820.845,850.455,852.100,0.000,0.000,0
1507100306.184,761.626,819.200,840.585,827.425,0.000,0.000,0
1507100306.184,761.626,810.975,834.005,797.815,0.000,0.000,0
1507100306.184,814.265,814.265,838.940,847.165,0.000,0.000,0
1507100306.184,866.905,814.265,847.165,870.195,0.000,0.000,0
1507100306.184,814.265,817.555,842.230,860.325,0.000,0.000,0
