timestamps,TP9,FP1,FP2,TP10,n/a,n/a,Marker0
1512337323.080,763.271,820.845,886.644,789.591,0.000,0.000,0
1512337323.085,725.436,815.910,886.644,684.312,0.000,0.000,0
1512337323.089,713.921,815.910,881.709,684.312,0.000,0.000,0
1512337323.094,755.046,810.975,884.999,789.591,0.000,0.000,0
1512337323.098,773.141,810.975,880.064,789.591,0.000,0.000,0
1512337323.103,748.466,820.845,880.064,684.312,0.000,0.000,0
1512337323.107,740.241,820.845,886.644,631.672,0.000,0.000,0
1512337323.112,746.821,820.845,881.709,684.312,0.000,0.000,0
1512337323.116,794.526,820.845,884.999,789.591,0.000,0.000,0
1512337323.121,783.011,819.200,878.419,789.591,0.000,0.000,0
1512337323.125,746.821,824.135,878.419,684.312,0.000,0.000,0
1512337323.130,732.016,822.490,880.064,684.312,0.000,0.000,0
1512337323.134,763.271,810.975,878.419,789.591,0.000,0.000,0
1512337323.139,792.881,815.910,876.775,842.230,0.000,0.000,0
1512337323.143,755.046,822.490,878.419,736.951,0.000,0.000,0
1512337323.148,741.886,817.555,878.419,736.951,0.000,0.000,0
1512337323.152,759.981,820.845,875.130,789.591,0.000,0.000,0
1512337323.157,796.170,812.620,878.419,894.869,0.000,0.000,3
1512337323.162,784.656,815.910,875.130,842.230,0.000,0.000,0
1512337323.166,750.111,814.265,873.485,736.951,0.000,0.000,0
1512337323.171,748.466,815.910,868.550,736.951,0.000,0.000,0
1512337323.175,791.236,814.265,875.130,842.230,0.000,0.000,0
1512337323.180,791.236,809.330,876.775,842.230,0.000,0.000,0
1512337323.184,750.111,825.780,876.775,736.951,0.000,0.000,0
1512337323.189,746.821,822.490,880.064,736.951,0.000,0.000,0
1512337323.193,759.981,820.845,870.195,789.591,0.000,0.000,0
1512337323.198,814.265,825.780,876.775,894.869,0.000,0.000,0
1512337323.202,769.851,832.360,873.485,789.591,0.000,0.000,0
1512337323.207,738.596,829.070,876.775,736.951,0.000,0.000,0
1512337323.211,748.466,814.265,878.419,789.591,0.000,0.000,0
1512337323.216,806.040,824.135,873.485,894.869,0.000,0.000,0
1512337323.220,817.555,822.490,870.195,842.230,0.000,0.000,0
1512337323.225,745.176,825.780,876.775,684.312,0.000,0.000,0
1512337323.229,735.306,829.070,873.485,684.312,0.000,0.000,0
1512337323.234,755.046,817.555,871.840,736.951,0.000,0.000,0
1512337323.239,801.105,824.135,873.485,789.591,0.000,0.000,0
