timestamps,TP9,FP1,FP2,TP10,n/a,n/a,Marker0
1507100995.850,838.940,830.715,852.100,857.035,0.000,0.000,0
1507100995.850,843.875,829.070,847.165,847.165,0.000,0.000,0
1507100995.850,852.100,827.425,845.520,843.875,0.000,0.000,0
1507100995.850,842.230,829.070,847.165,855.390,0.000,0.000,0
1507100995.850,835.650,835.650,852.100,845.520,0.000,0.000,0
1507100995.850,853.745,827.425,848.810,853.745,0.000,0.000,0
1507100995.850,845.520,820.845,842.230,850.455,0.000,0.000,0
1507100995.918,848.810,822.490,852.100,848.810,0.000,0.000,0
1507100995.918,850.455,819.200,850.455,857.035,0.000,0.000,0
1507100995.918,835.650,827.425,855.390,848.810,0.000,0.000,0
1507100995.918,842.230,825.780,847.165,848.810,0.000,0.000,0
1507100995.918,852.100,829.070,848.810,838.940,0.000,0.000,0
1507100995.918,835.650,835.650,853.745,843.875,0.000,0.000,0
1507100995.918,843.875,825.780,850.455,850.455,0.000,0.000,0
1507100995.918,837.295,824.135,852.100,842.230,0.000,0.000,0
1507100995.918,832.360,820.845,848.810,840.585,0.000,0.000,0
1507100995.918,832.360,825.780,850.455,847.165,0.000,0.000,0
1507100995.918,824.135,830.715,850.455,835.650,0.000,0.000,0
1507100995.918,843.875,825.780,847.165,840.585,0.000,0.000,0
1507100995.918,853.745,822.490,845.520,840.585,0.000,0.000,0
1507100995.918,835.650,829.070,850.455,817.555,0.000,0.000,0
1507100995.918,838.940,829.070,850.455,842.230,0.000,0.000,0
1507100995.918,829.070,827.425,848.810,827.425,0.000,0.000,0
1507100996.000,840.585,824.135,845.520,837.295,0.000,0.000,0
1507100996.000,825.780,809.330,847.165,827.425,0.000,0.000,0
1507100996.000,835.650,820.845,853.745,840.585,0.000,0.000,0
1507100996.000,842.230,830.715,850.455,842.230,0.000,0.000,0
1507100996.000,837.295,824.135,845.520,840.585,0.000,0.000,0
1507100996.000,842.230,827.425,842.230,832.360,0.000,0.000,0
1507100996.000,834.005,824.135,848.810,835.650,0.000,0.000,0
1507100996.000,824.135,824.135,848.810,842.230,0.000,0.000,0
1507100996.000,835.650,830.715,853.745,840.585,0.000,0.000,0
1507100996.000,843.875,814.265,848.810,852.100,0.000,0.000,0
1507100996.000,834.005,804.395,847.165,837.295,0.000,0.000,0
1507100996.000,837.295,820.845,852.100,853.745,0.000,0.000,0
1507100996.000,832.360,825.780,850.455,843.875,0.000,0.000,0
1507100996.000,838.940,830.715,848.810,824.135,0.000,0.000,0
1507100996.000,842.230,827.425,842.230,840.585,0.000,0.000,0
1507100996.000,825.780,827.425,853.745,842.230,0.000,0.000,0
1507100996.066,835.650,822.490,853.745,855.390,0.000,0.000,0
1507100996.066,832.360,817.555,850.455,857.035,0.000,0.000,0
1507100996.066,824.135,814.265,847.165,838.940,0.000,0.000,0
1507100996.066,838.940,819.200,845.520,837.295,0.000,0.000,0
1507100996.066,838.940,832.360,847.165,852.100,0.000,0.000,0
1507100996.066,835.650,825.780,850.455,852.100,0.000,0.000,0
1507100996.066,843.875,819.200,845.520,857.035,0.000,0.000,0
1507100996.066,845.520,815.910,845.520,855.390,0.000,0.000,0
1507100996.066,829.070,825.780,852.100,845.520,0.000,0.000,0
1507100996.066,845.520,825.780,850.455,853.745,0.000,0.000,0
1507100996.066,835.650,819.200,848.810,842.230,0.000,0.000,0
1507100996.066,834.005,814.265,843.875,847.165,0.000,0.000,0
1507100996.066,837.295,817.555,850.455,850.455,0.000,0.000,0
1507100996.066,838.940,829.070,855.390,845.520,0.000,0.000,0
1507100996.066,848.810,822.490,850.455,857.035,0.000,0.000,0
1507100996.066,840.585,822.490,845.520,842.230,0.000,0.000,0
1507100996.132,837.295,819.200,843.875,845.520,0.000,0.000,0
1507100996.132,843.875,822.490,850.455,850.455,0.000,0.000,0
1507100996.132,838.940,832.360,850.455,838.940,0.000,0.000,0
1507100996.132,838.940,822.490,845.520,853.745,0.000,0.000,0
1507100996.132,834.005,822.490,843.875,847.165,0.000,0.000,0
1507100996.132,838.940,827.425,847.165,853.745,0.000,0.000,0
1507100996.132,835.650,829.070,852.100,855.390,0.000,0.000,0
1507100996.132,843.875,830.715,850.455,845.520,0.000,0.000,0
1507100996.132,848.810,817.555,843.875,843.875,0.000,0.000,0
1507100996.132,832.360,820.845,845.520,838.940,0.000,0.000,0
1507100996.132,843.875,827.425,848.810,847.165,0.000,0.000,0
1507100996.132,834.005,825.780,848.810,848.810,0.000,0.000,0
1507100996.132,834.005,820.845,847.165,845.520,0.000,0.000,0
1507100996.132,845.520,820.845,845.520,834.005,0.000,0.000,0
1507100996.132,843.875,827.425,850.455,845.520,0.000,0.000,0
1507100996.132,835.650,834.005,853.745,850.455,0.000,0.000,0
1507100996.216,837.295,830.715,850.455,853.745,0.000,0.000,0
1507100996.216,837.295,819.200,848.810,843.875,0.000,0.000,0
1507100996.216,834.005,822.490,850.455,848.810,0.000,0.000,0
1507100996.216,843.875,824.135,853.745,853.745,0.000,0.000,0
1507100996.216,852.100,824.135,850.455,863.615,0.000,0.000,0
1507100996.216,842.230,819.200,848.810,852.100,0.000,0.000,0
1507100996.216,840.585,814.265,843.875,838.940,0.000,0.000,0
1507100996.216,829.070,827.425,852.100,838.940,0.000,0.000,0
1507100996.216,825.780,829.070,850.455,840.585,0.000,0.000,0
1507100996.216,829.070,824.135,847.165,842.230,0.000,0.000,0
1507100996.216,838.940,819.200,843.875,834.005,0.000,0.000,0
1507100996.216,830.715,819.200,847.165,838.940,0.000,0.000,0
1507100996.216,835.650,820.845,850.455,835.650,0.000,0.000,0
1507100996.216,848.810,824.135,850.455,842.230,0.000,0.000,0
1507100996.216,842.230,824.135,848.810,850.455,0.000,0.000,0
1507100996.216,835.650,819.200,848.810,837.295,0.000,0.000,0
1507100996.283,829.070,822.490,853.745,847.165,0.000,0.000,0
1507100996.283,824.135,829.070,855.390,853.745,0.000,0.000,0
1507100996.283,830.715,824.135,850.455,843.875,0.000,0.000,0
1507100996.283,840.585,822.490,848.810,837.295,0.000,0.000,0
1507100996.283,835.650,824.135,853.745,842.230,0.000,0.000,0
1507100996.283,832.360,824.135,853.745,834.005,0.000,0.000,0
1507100996.283,845.520,812.620,848.810,843.875,0.000,0.000,0
1507100996.283,838.940,815.910,847.165,838.940,0.000,0.000,0
1507100996.283,834.005,824.135,850.455,829.070,0.000,0.000,0
1507100996.283,850.455,829.070,855.390,837.295,0.000,0.000,0
1507100996.283,850.455,829.070,853.745,834.005,0.000,0.000,0
1507100996.283,842.230,820.845,845.520,848.810,0.000,0.000,0
1507100996.283,827.425,814.265,845.520,845.520,0.000,0.000,0
1507100996.283,827.425,819.200,850.455,842.230,0.000,0.000,0
1507100996.283,827.425,825.780,853.745,838.940,0.000,0.000,0
1507100996.283,843.875,824.135,850.455,847.165,0.000,0.000,0
1507100996.366,853.745,819.200,847.165,843.875,0.000,0.000,0
1507100996.366,843.875,815.910,852.100,853.745,0.000,0.000,0
1507100996.366,850.455,814.265,853.745,853.745,0.000,0.000,0
1507100996.366,845.520,819.200,850.455,842.230,0.000,0.000,0
1507100996.366,835.650,817.555,845.520,842.230,0.000,0.000,0
1507100996.366,842.230,820.845,842.230,848.810,0.000,0.000,0
1507100996.366,832.360,824.135,853.745,834.005,0.000,0.000,0
1507100996.366,832.360,819.200,852.100,842.230,0.000,0.000,0
1507100996.366,834.005,820.845,850.455,835.650,0.000,0.000,0
1507100996.366,840.585,827.425,848.810,838.940,0.000,0.000,0
1507100996.366,857.035,825.780,847.165,845.520,0.000,0.000,0
1507100996.366,838.940,822.490,850.455,847.165,0.000,0.000,0
1507100996.366,832.360,820.845,848.810,843.875,0.000,0.000,0
1507100996.366,835.650,819.200,845.520,838.940,0.000,0.000,0
1507100996.366,834.005,829.070,847.165,832.360,0.000,0.000,0
1507100996.366,840.585,835.650,852.100,843.875,0.000,0.000,0
1507100996.366,837.295,827.425,848.810,847.165,0.000,0.000,0
1507100996.432,832.360,827.425,852.100,835.650,0.000,0.000,0
1507100996.432,835.650,825.780,850.455,832.360,0.000,0.000,0
1507100996.432,837.295,829.070,852.100,843.875,0.000,0.000,0
1507100996.432,838.940,820.845,852.100,847.165,0.000,0.000,0
1507100996.432,832.360,820.845,848.810,848.810,0.000,0.000,0
1507100996.432,834.005,819.200,843.875,842.230,0.000,0.000,0
1507100996.432,843.875,824.135,847.165,847.165,0.000,0.000,0
1507100996.432,834.005,829.070,852.100,857.035,0.000,0.000,0
1507100996.432,840.585,820.845,848.810,852.100,0.000,0.000,0
1507100996.432,848.810,819.200,845.520,853.745,0.000,0.000,0
1507100996.432,837.295,817.555,848.810,838.940,0.000,0.000,0
1507100996.432,830.715,819.200,852.100,860.325,0.000,0.000,0
1507100996.432,827.425,825.780,852.100,860.325,0.000,0.000,0
1507100996.432,838.940,824.135,852.100,853.745,0.000,0.000,0
1507100996.432,832.360,822.490,847.165,845.520,0.000,0.000,0
1507100996.432,837.295,822.490,850.455,850.455,0.000,0.000,0
1507100996.516,835.650,824.135,852.100,843.875,0.000,0.000,0
1507100996.516,829.070,825.780,850.455,840.585,0.000,0.000,0
1507100996.516,832.360,824.135,843.875,837.295,0.000,0.000,0
1507100996.516,847.165,820.845,843.875,830.715,0.000,0.000,0
1507100996.516,842.230,827.425,852.100,842.230,0.000,0.000,0
1507100996.516,837.295,827.425,847.165,843.875,0.000,0.000,0
1507100996.516,834.005,825.780,850.455,838.940,0.000,0.000,0
1507100996.516,827.425,822.490,847.165,830.715,0.000,0.000,0
1507100996.516,817.555,819.200,848.810,842.230,0.000,0.000,0
1507100996.516,824.135,819.200,848.810,842.230,0.000,0.000,0
1507100996.516,829.070,817.555,845.520,838.940,0.000,0.000,0
1507100996.516,830.715,817.555,845.520,837.295,0.000,0.000,0
1507100996.516,840.585,824.135,848.810,832.360,0.000,0.000,0
1507100996.516,840.585,830.715,852.100,842.230,0.000,0.000,0
1507100996.516,832.360,827.425,848.810,853.745,0.000,0.000,0
1507100996.516,840.585,822.490,845.520,843.875,0.000,0.000,0
1507100996.581,829.070,819.200,843.875,834.005,0.000,0.000,0
1507100996.581,835.650,824.135,848.810,838.940,0.000,0.000,0
1507100996.581,829.070,820.845,848.810,847.165,0.000,0.000,0
1507100996.581,820.845,822.490,848.810,838.940,0.000,0.000,0
1507100996.581,832.360,817.555,843.875,827.425,0.000,0.000,0
1507100996.581,837.295,822.490,847.165,842.230,0.000,0.000,0
1507100996.581,845.520,827.425,853.745,843.875,0.000,0.000,0
1507100996.581,852.100,820.845,848.810,852.100,0.000,0.000,0
1507100996.581,842.230,820.845,845.520,852.100,0.000,0.000,0
1507100996.581,834.005,822.490,850.455,834.005,0.000,0.000,0
1507100996.581,824.135,825.780,853.745,852.100,0.000,0.000,0
1507100996.581,827.425,830.715,857.035,852.100,0.000,0.000,0
1507100996.581,835.650,824.135,852.100,848.810,0.000,0.000,0
1507100996.581,837.295,819.200,843.875,837.295,0.000,0.000,0
1507100996.581,835.650,820.845,850.455,842.230,0.000,0.000,0
1507100996.581,824.135,824.135,853.745,842.230,0.000,0.000,0
1507100996.650,834.005,822.490,848.810,848.810,0.000,0.000,0
1507100996.650,837.295,819.200,845.520,847.165,0.000,0.000,0
1507100996.650,837.295,824.135,845.520,835.650,0.000,0.000,0
1507100996.650,847.165,827.425,853.745,837.295,0.000,0.000,0
1507100996.650,847.165,827.425,852.100,845.520,0.000,0.000,0
