timestamps,TP9,FP1,FP2,TP10,n/a,n/a,Marker0
1512340287.975,847.165,825.780,843.875,838.940,0.000,0.000,0
1512340287.980,855.390,807.685,847.165,847.165,0.000,0.000,0
1512340287.984,855.390,830.715,852.100,837.295,0.000,0.000,0
1512340287.989,845.520,837.295,853.745,847.165,0.000,0.000,0
1512340287.993,829.070,810.975,848.810,835.650,0.000,0.000,0
1512340287.998,822.490,827.425,842.230,827.425,0.000,0.000,0
1512340288.002,830.715,817.555,845.520,838.940,0.000,0.000,0
1512340288.007,838.940,820.845,845.520,845.520,0.000,0.000,0
1512340288.012,840.585,830.715,843.875,843.875,0.000,0.000,0
1512340288.016,843.875,820.845,847.165,842.230,0.000,0.000,0
1512340288.021,845.520,820.845,848.810,840.585,0.000,0.000,0
1512340288.025,845.520,830.715,852.100,838.940,0.000,0.000,0
1512340288.030,838.940,835.650,852.100,840.585,0.000,0.000,0
1512340288.034,838.940,819.200,853.745,847.165,0.000,0.000,0
1512340288.039,837.295,820.845,850.455,843.875,0.000,0.000,0
1512340288.043,843.875,820.845,848.810,850.455,0.000,0.000,0
1512340288.048,853.745,812.620,855.390,861.970,0.000,0.000,0
1512340288.052,837.295,829.070,852.100,842.230,0.000,0.000,0
1512340288.057,845.520,825.780,853.745,837.295,0.000,0.000,0
1512340288.061,850.455,832.360,858.680,837.295,0.000,0.000,0
1512340288.066,848.810,835.650,848.810,843.875,0.000,0.000,0
1512340288.070,847.165,820.845,843.875,837.295,0.000,0.000,0
1512340288.075,843.875,817.555,843.875,835.650,0.000,0.000,0
1512340288.079,835.650,815.910,847.165,835.650,0.000,0.000,0
1512340288.084,845.520,820.845,845.520,845.520,0.000,0.000,0
1512340288.089,843.875,822.490,848.810,842.230,0.000,0.000,0
1512340288.093,840.585,824.135,850.455,843.875,0.000,0.000,0
1512340288.098,838.940,825.780,845.520,837.295,0.000,0.000,0
1512340288.102,840.585,812.620,852.100,843.875,0.000,0.000,0
1512340288.107,835.650,825.780,848.810,847.165,0.000,0.000,0
1512340288.111,842.230,807.685,850.455,853.745,0.000,0.000,0
1512340288.116,838.940,814.265,852.100,843.875,0.000,0.000,0
1512340288.120,837.295,830.715,848.810,835.650,0.000,0.000,0
1512340288.125,835.650,815.910,850.455,843.875,0.000,0.000,0
1512340288.129,838.940,812.620,848.810,843.875,0.000,0.000,0
1512340288.134,837.295,814.265,852.100,824.135,0.000,0.000,0
1512340288.138,834.005,832.360,850.455,832.360,0.000,0.000,0
1512340288.143,845.520,825.780,848.810,842.230,0.000,0.000,0
1512340288.147,837.295,815.910,847.165,838.940,0.000,0.000,0
1512340288.152,838.940,794.526,850.455,860.325,0.000,0.000,0
1512340288.156,855.390,801.105,853.745,853.745,0.000,0.000,0
1512340288.161,832.360,815.910,850.455,842.230,0.000,0.000,0
1512340288.166,847.165,812.620,847.165,837.295,0.000,0.000,0
1512340288.170,840.585,822.490,840.585,825.780,0.000,0.000,0
1512340288.175,834.005,812.620,842.230,825.780,0.000,0.000,0
1512340288.179,843.875,829.070,843.875,819.200,0.000,0.000,0
1512340288.184,838.940,825.780,842.230,830.715,0.000,0.000,0
1512340288.188,829.070,804.395,843.875,832.360,0.000,0.000,0
1512340288.193,830.715,804.395,845.520,834.005,0.000,0.000,0
1512340288.197,837.295,804.395,853.745,845.520,0.000,0.000,0
1512340288.202,834.005,819.200,852.100,829.070,0.000,0.000,0
1512340288.206,848.810,815.910,853.745,842.230,0.000,0.000,0
1512340288.211,842.230,812.620,848.810,847.165,0.000,0.000,0
