timestamps,TP9,FP1,FP2,TP10,n/a,n/a,Marker0
1507860450.689,833.320,824.409,848.467,863.478,0.000,0.000,0
1507860450.691,834.896,821.051,848.467,859.571,0.000,0.000,0
1507860450.693,841.202,821.393,845.109,865.739,0.000,0.000,0
1507860450.695,832.703,823.176,848.604,858.337,0.000,0.000,0
1507860450.697,827.219,821.325,847.850,854.362,0.000,0.000,0
1507860450.699,822.901,817.213,847.508,861.010,0.000,0.000,0
1507860450.701,824.821,820.297,847.508,843.190,0.000,0.000,0
1507860450.703,830.647,822.079,844.081,830.921,0.000,0.000,0
1507860450.705,836.404,826.054,845.177,822.833,0.000,0.000,0
1507860450.707,833.936,829.550,849.906,826.191,0.000,0.000,0
1507860450.709,840.037,833.457,852.305,836.061,0.000,0.000,0
1507860450.711,846.137,827.082,852.031,834.690,0.000,0.000,0
1507860450.713,849.906,828.111,855.390,832.703,0.000,0.000,0
1507860450.715,841.819,830.647,856.281,842.710,0.000,0.000,0
1507860450.717,843.121,830.304,853.402,846.274,0.000,0.000,0
1507860450.719,837.021,826.123,851.277,838.460,0.000,0.000,0
1507860450.721,833.114,824.409,848.262,836.473,0.000,0.000,0
1507860450.723,838.323,821.051,850.181,847.165,0.000,0.000,0
1507860450.725,834.965,817.487,847.850,835.650,0.000,0.000,0
1507860450.727,841.476,815.156,844.149,840.311,0.000,0.000,0
1507860450.729,847.233,820.091,846.891,844.286,0.000,0.000,0
1507860450.731,849.769,828.111,851.963,849.701,0.000,0.000,0
1507860450.733,845.383,828.864,853.402,846.685,0.000,0.000,0
1507860450.735,835.924,825.437,851.963,847.850,0.000,0.000,0
1507860450.737,829.276,822.353,850.318,847.645,0.000,0.000,0
1507860450.739,832.017,818.857,851.483,852.648,0.000,0.000,0
1507860450.741,826.191,820.160,847.782,837.432,0.000,0.000,0
1507860450.743,831.880,823.107,848.056,837.706,0.000,0.000,0
1507860450.745,831.949,830.715,851.483,846.205,0.000,0.000,0
1507860450.747,837.226,834.759,850.729,854.567,0.000,0.000,0
1507860450.749,836.610,832.154,848.673,853.471,0.000,0.000,0
1507860450.751,836.541,829.481,848.536,858.543,0.000,0.000,0
1507860450.753,839.694,828.179,850.044,860.599,0.000,0.000,0
1507860450.755,835.513,825.643,851.757,852.305,0.000,0.000,0
1507860450.757,833.731,825.780,849.906,842.984,0.000,0.000,0
1507860450.759,826.534,827.768,851.894,828.179,0.000,0.000,0
1507860450.761,834.759,827.425,853.128,830.304,0.000,0.000,0
1507860450.763,836.678,822.422,851.963,832.360,0.000,0.000,0
1507860450.765,835.581,824.546,849.838,835.787,0.000,0.000,0
1507860450.767,831.743,825.712,848.193,836.815,0.000,0.000,0
1507860450.769,828.864,821.873,848.124,831.743,0.000,0.000,1
1507860450.771,834.005,819.474,845.520,833.662,0.000,0.000,0
1507860450.773,840.654,820.640,844.834,857.789,0.000,0.000,0
1507860450.775,834.553,824.889,848.124,856.212,0.000,0.000,0
1507860450.777,831.538,830.441,847.782,836.130,0.000,0.000,0
1507860450.779,830.784,833.183,844.903,827.151,0.000,0.000,0
1507860450.781,826.740,825.849,849.016,833.045,0.000,0.000,0
1507860450.783,824.821,822.696,849.358,835.513,0.000,0.000,0
1507860450.785,826.945,828.042,846.342,837.501,0.000,0.000,0
1507860450.787,832.566,832.634,845.109,845.863,0.000,0.000,0
1507860450.789,834.279,835.787,846.342,847.987,0.000,0.000,0
1507860450.791,835.581,826.945,844.834,848.124,0.000,0.000,0
1507860450.793,832.292,823.998,846.479,837.638,0.000,0.000,0
1507860450.795,831.949,820.571,846.068,835.719,0.000,0.000,0
1507860450.797,828.385,818.035,842.504,840.516,0.000,0.000,0
1507860450.799,826.328,819.269,843.052,835.787,0.000,0.000,0
1507860450.801,821.325,821.599,843.601,828.933,0.000,0.000,0
1507860450.803,827.082,822.833,844.766,845.383,0.000,0.000,0
1507860450.805,827.631,820.571,844.423,839.900,0.000,0.000,0
1507860450.807,830.578,816.801,842.504,843.806,0.000,0.000,0
1507860450.809,828.727,813.854,845.177,835.924,0.000,0.000,0
1507860450.811,840.585,817.898,845.109,842.367,0.000,0.000,0
1507860450.813,843.875,821.736,841.682,844.629,0.000,0.000,0
1507860450.815,843.738,821.736,843.943,846.891,0.000,0.000,0
1507860450.817,843.395,821.119,847.165,844.560,0.000,0.000,0
1507860450.819,837.501,823.313,844.560,839.488,0.000,0.000,0
1507860450.821,834.622,824.615,843.121,840.654,0.000,0.000,0
1507860450.823,835.787,823.450,842.504,850.249,0.000,0.000,0
1507860450.825,838.597,827.219,842.230,842.847,0.000,0.000,0
1507860450.827,832.154,826.534,846.411,834.416,0.000,0.000,0
1507860450.829,835.444,826.534,847.028,837.775,0.000,0.000,0
1507860450.831,845.863,827.699,846.959,842.984,0.000,0.000,0
1507860450.833,852.580,819.680,847.165,845.931,0.000,0.000,0
1507860450.835,850.729,814.471,848.604,855.527,0.000,0.000,0
1507860450.837,842.024,816.938,846.754,844.286,0.000,0.000,0
1507860450.839,831.058,821.599,844.560,824.889,0.000,0.000,0
1507860450.841,823.176,824.135,848.536,828.727,0.000,0.000,0
1507860450.843,826.945,830.578,847.713,829.755,0.000,0.000,0
1507860450.845,832.634,831.675,844.492,834.416,0.000,0.000,0
1507860450.847,834.074,829.755,842.710,833.251,0.000,0.000,0
1507860450.849,843.738,826.671,839.557,841.682,0.000,0.000,0
1507860450.851,846.822,821.188,842.436,837.843,0.000,0.000,0
1507860450.853,844.903,820.777,842.915,839.557,0.000,0.000,0
1507860450.855,848.124,821.805,842.436,857.446,0.000,0.000,0
1507860450.857,835.376,823.792,842.710,845.246,0.000,0.000,0
1507860450.859,821.736,826.534,843.601,837.364,0.000,0.000,0
1507860450.861,819.611,829.824,846.068,840.516,0.000,0.000,0
1507860450.863,819.063,827.082,847.576,841.956,0.000,0.000,0
1507860450.865,826.260,828.248,846.205,838.255,0.000,0.000,0
1507860450.867,834.074,827.905,846.274,837.158,0.000,0.000,0
1507860450.869,840.791,821.051,845.451,837.158,0.000,0.000,0
1507860450.871,850.866,814.882,844.629,856.144,0.000,0.000,0
1507860450.873,848.262,816.253,844.081,851.826,0.000,0.000,0
1507860450.875,837.226,820.777,842.641,832.429,0.000,0.000,0
1507860450.877,836.267,824.409,844.903,834.211,0.000,0.000,0
1507860450.879,838.597,824.683,844.972,830.098,0.000,0.000,0
1507860450.881,837.980,827.973,843.669,832.497,0.000,0.000,0
1507860450.883,833.936,825.232,849.906,843.669,0.000,0.000,0
1507860450.885,832.703,824.067,851.483,849.290,0.000,0.000,0
1507860450.887,839.351,823.998,850.866,858.474,0.000,0.000,0
1507860450.889,839.146,823.587,845.246,850.455,0.000,0.000,0
1507860450.891,841.270,823.518,844.903,849.701,0.000,0.000,0
1507860450.893,840.242,826.945,847.576,844.903,0.000,0.000,0
1507860450.895,840.654,825.780,847.645,848.056,0.000,0.000,0
